article_id,source_file,title_raw,label_original,label_name,label_id,target_value,split,title_clean,raw_char_len,clean_char_len,raw_token_len,clean_token_len,clean_is_empty,duplicate_raw_title,duplicate_clean_title
raw_data.xlsx::88,raw_data.xlsx,"Thị trường sôi động, công ty chứng khoán đẩy mạnh huy động hàng nghìn tỷ đồng từ trái phiếu để đáp ứng nhu cầu giới đầu tư",3,positive,2,1.0,train,Thị_trường sôi_động công_ty chứng_khoán đẩy_mạnh huy_động hàng nghìn tỷ đồng từ trái_phiếu để đáp_ứng nhu_cầu giới đầu_tư,122,121,27,17,False,False,False
raw_data.xlsx::89,raw_data.xlsx,"HPG, VIC, VIB, AAA, CC1, KDH, AAV, BII, SD2: Thông tin giao dịch lượng lớn cổ phiếu",2,neutral,1,0.0,train,HPG VIC VIB AAA CC1 KDH AAV BII SD2 Thông_tin giao_dịch lượng lớn cổ_phiếu,83,74,17,14,False,False,False
raw_data.xlsx::90,raw_data.xlsx,Masan Group (MSN) nâng room ngoại lên 100%,3,positive,2,1.0,train,Masan_Group_MSN nâng room ngoại lên 100,42,39,8,6,False,False,False
raw_data.xlsx::91,raw_data.xlsx,Vinaconex quyết định dùng hơn 36 triệu cổ phiếu quỹ chia thưởng cho cổ đông,3,positive,2,1.0,test,Vinaconex quyết_định dùng hơn 36 triệu cổ_phiếu quỹ chia thưởng cho cổ_đông,75,75,15,12,False,False,False
raw_data.xlsx::92,raw_data.xlsx,Khối ngoại tiếp tục bán ròng gần 1.100 tỷ đồng trong phiên 17/5,1,negative,0,-1.0,val,Khối ngoại_tiếp tục bán ròng gần 1 100 tỷ đồng trong phiên 17 5,63,63,13,14,False,False,False
raw_data.xlsx::93,raw_data.xlsx,Bao bì Nhựa Tân Tiến (TTP) chốt quyền trả cổ tức bằng tiền tỷ lệ 15%,3,positive,2,1.0,train,Bao_bì Nhựa_Tân_Tiến_TTP chốt quyền trả cổ_tức bằng tiền tỷ_lệ 15,68,65,16,10,False,False,False
raw_data.xlsx::94,raw_data.xlsx,"VnIndex lùi về dưới 1.260 điểm, nhiều cổ phiếu chịu áp lực bán mạnh",1,negative,0,-1.0,val,VnIndex lùi về dưới 1 260 điểm nhiều cổ_phiếu chịu áp_lực bán mạnh,67,66,14,13,False,False,False
raw_data.xlsx::95,raw_data.xlsx,"Một cổ phiếu ngành thép đã tăng trần 17 phiên liên tiếp, gấp 6 lần trong vòng 1 tháng",3,positive,2,1.0,train,Một cổ_phiếu ngành thép đã tăng trần 17 phiên liên_tiếp gấp 6 lần trong vòng 1 tháng,85,84,19,17,False,False,False
raw_data.xlsx::96,raw_data.xlsx,Cổ phiếu vaccine duy nhất trên sàn chứng khoán đột ngột tăng gấp 5 lần trong 1 tháng,3,positive,2,1.0,train,Cổ_phiếu vaccine duy_nhất trên sàn chứng_khoán đột_ngột tăng gấp 5 lần trong 1 tháng,84,84,18,14,False,False,False
raw_data.xlsx::97,raw_data.xlsx,"Hoà Phát chốt quyền trả cổ tức 2020: Gia đình ông Trần Đình Long chuẩn bị nhận 577 tỷ đồng tiền mặt và hơn 404,7 triệu cổ phiếu HPG",3,positive,2,1.0,train,Hoà_Phát chốt quyền trả cổ_tức 2020 Gia_đình ông Trần_Đình_Long chuẩn_bị nhận 577 tỷ đồng_tiền_mặt và hơn 404 7 triệu cổ_phiếu HPG,131,130,29,21,False,False,False
raw_data.xlsx::98,raw_data.xlsx,"Phú Tài (PTB) chốt danh sách cổ đông trả cổ tức tỷ lệ 25,5%",3,positive,2,1.0,train,Phú_Tài_PTB chốt danh_sách cổ_đông trả cổ_tức tỷ_lệ 25 5,59,56,14,9,False,False,False
raw_data.xlsx::99,raw_data.xlsx,Becamex lên kế hoạch huy động 1.500 tỷ đồng trái phiếu,1,negative,0,-1.0,train,Becamex lên kế_hoạch huy_động 1 500 tỷ đồng trái_phiếu,54,54,11,9,False,False,False
raw_data.xlsx::100,raw_data.xlsx,"Cổ phiếu bóng đèn Rạng Đông (RAL) bứt phá lên 245.000 đồng, cao nhất sàn chứng khoán sau thông tin đầu tư vào nhà máy công nghệ cao tại Hòa Lạc",3,positive,2,1.0,train,Cổ_phiếu bóng_đèn Rạng_Đông RAL bứt_phá lên 245 000 đồng cao nhất sàn chứng_khoán sau thông_tin đầu_tư vào nhà_máy công_nghệ_cao tại Hoà_Lạc,143,140,31,21,False,False,False
raw_data.xlsx::101,raw_data.xlsx,FTSE Vietnam ETF và VNM ETF sẽ thêm mới HSG và PDR trong kỳ cơ cấu tháng 6?,2,neutral,1,0.0,train,FTSE Vietnam_ETF và VNM ETF sẽ thêm mới HSG và PDR trong kỳ cơ_cấu tháng 6,75,74,18,16,False,False,False
raw_data.xlsx::102,raw_data.xlsx,"VCSC: Biên lãi doanh nghiệp thép nửa cuối năm sẽ giảm mạnh từ mức rất cao, riêng Hòa Phát vẫn hưởng lợi từ tăng trưởng ngành xây dựng",2,neutral,1,0.0,train,VCSC Biên lãi doanh_nghiệp thép nửa cuối năm sẽ giảm mạnh từ mức rất cao riêng Hoà_Phát vẫn hưởng lợi từ tăng_trưởng ngành xây_dựng,133,131,28,24,False,False,False
raw_data.xlsx::103,raw_data.xlsx,Xuất hiện môi giới số YSuri phục vụ NĐT 24/7,2,neutral,1,0.0,train,Xuất_hiện môi_giới số YSuri phục_vụ NĐT 24 7,44,44,10,8,False,False,False
raw_data.xlsx::104,raw_data.xlsx,"Chứng khoán tuần 17-21/5: Câu chuyện lạm phát dần “ấm” lên, triển vọng cổ phiếu thép vẫn tích cực",2,neutral,1,0.0,train,Chứng_khoán tuần 17 21 5 Câu_chuyện lạm_phát dần ấm lên triển_vọng cổ_phiếu thép vẫn tích_cực,97,93,19,15,False,False,False
raw_data.xlsx::105,raw_data.xlsx,"Viglacera Tiên Sơn (VIT) trả cổ tức bằng tiền tỷ lệ 18%, sẽ chào bán hơn 30 triệu cổ phiếu tăng vốn điều lệ",3,positive,2,1.0,train,Viglacera_Tiên_Sơn_VIT trả cổ_tức bằng tiền tỷ_lệ 18 sẽ chào_bán hơn 30 triệu cổ_phiếu tăng vốn_điều_lệ,107,103,24,15,False,False,False
raw_data.xlsx::106,raw_data.xlsx,ĐHĐCĐ Bamboo Capital: Ghi nhận nhiều dự án BĐS nhưng các dự án điện gió chưa sẵn sàng phát điện trước 31/10/2021,2,neutral,1,0.0,train,ĐHĐCĐ Bamboo_Capital_Ghi nhận nhiều dự_án BĐS nhưng các dự_án điện gió chưa sẵn_sàng phát_điện trước 31 10 2021,112,111,22,18,False,False,False
raw_data.xlsx::107,raw_data.xlsx,Chăn nuôi Mitraco (MLS) trả cổ tức đợt 1/2020 bằng tiền tỷ lệ 40%,3,positive,2,1.0,train,Chăn_nuôi Mitraco_MLS trả cổ_tức đợt 1 2020 bằng tiền tỷ_lệ 40,65,62,14,11,False,False,False
raw_data.xlsx::108,raw_data.xlsx,10 cổ phiếu tăng/giảm mạnh nhất tuần: Có mã lên gấp đôi,2,neutral,1,0.0,train,10 cổ_phiếu tăng giảm mạnh nhất tuần Có mã lên gấp đôi,55,54,12,12,False,False,False
raw_data.xlsx::109,raw_data.xlsx,Lịch sự kiện và tin vắn chứng khoán ngày 17/5,2,neutral,1,0.0,train,Lịch_sự kiện và tin_vắn chứng_khoán ngày 17 5,45,45,10,8,False,False,False
raw_data.xlsx::110,raw_data.xlsx,Tiêu điểm xử phạt tuần qua: Rất nhiều cá nhân bị UBCKNN phạt,1,negative,0,-1.0,train,Tiêu_điểm xử_phạt tuần qua Rất nhiều cá_nhân bị UBCKNN phạt,60,59,13,10,False,True,True
raw_data.xlsx::111,raw_data.xlsx,"KBC, VIB, CII, TCO, AGG, PVL, ABB, CSC, HQC, LPB, DAH, DDG, PVC, PPE, LAF, ABT, PSD, CET, IDV, BCP, SSG, VPR, VNH, MQN, TRA, HTT: Thông tin giao dịch lượng lớn cổ phiếu",2,neutral,1,0.0,train,KBC VIB CII TCO AGG PVL ABB CSC HQC LPB DAH DDG PVC PPE LAF ABT PSD CET IDV BCP SSG VPR VNH MQN TRA HTT Thông_tin giao_dịch lượng lớn cổ_phiếu,168,142,34,31,False,False,False
raw_data.xlsx::112,raw_data.xlsx,"ĐHĐCĐ Thế giới Di động (MWG): ""Nếu một ngày nào đó, chính sách ESOP không được thông qua thì hiệu quả kinh doanh của Công ty đó có vấn đề""",1,negative,0,-1.0,train,ĐHĐCĐ Thế_giới Di_động MWG Nếu một ngày nào đó chính_sách ESOP không được thông_qua thì hiệu_quả kinh_doanh của Công_ty đó có vấn_đề,138,132,30,22,False,False,False
raw_data.xlsx::113,raw_data.xlsx,Lịch chốt quyền nhận cổ tức bằng tiền của 16 doanh nghiệp,3,positive,2,1.0,train,Lịch chốt quyền nhận cổ_tức bằng tiền của 16 doanh_nghiệp,57,57,12,10,False,False,False
raw_data.xlsx::114,raw_data.xlsx,"Điểm danh những doanh nghiệp chốt quyền nhận cổ tức bằng tiền, bằng cổ phiếu và cổ phiếu thưởng tuần từ 17/5-21/5",3,positive,2,1.0,train,Điểm_danh những doanh_nghiệp chốt quyền nhận cổ_tức bằng tiền bằng cổ_phiếu và cổ_phiếu thưởng tuần từ 17 5 21 5,113,112,22,20,False,False,False
raw_data.xlsx::115,raw_data.xlsx,"Vinhomes đặt mục lãi sau thuế 35.000 tỷ đồng, chia cổ tức 2020 tỷ lệ 45%",3,positive,2,1.0,val,Vinhomes đặt mục lãi sau thuế 35 000 tỷ đồng chia cổ_tức 2020 tỷ_lệ 45,72,70,16,15,False,False,False
raw_data.xlsx::116,raw_data.xlsx,"Khối ngoại bán ròng kỷ lục hơn 20.000 tỷ đồng từ đầu năm, vượt xa lượng bán ròng trong cả năm 2020",1,negative,0,-1.0,train,Khối ngoại bán ròng kỷ_lục hơn 20 000 tỷ đồng từ đầu năm vượt xa lượng bán ròng trong cả năm 2020,98,97,22,22,False,False,False
raw_data.xlsx::117,raw_data.xlsx,"Đầu tư cổ phiếu dài hạn: Nói dễ, làm khó!",2,neutral,1,0.0,train,Đầu_tư cổ_phiếu dài_hạn Nói dễ làm_khó,41,38,10,6,False,False,False
raw_data.xlsx::118,raw_data.xlsx,"HQC tăng 84% kể từ đầu năm, một lãnh đạo Địa ốc Hoàng Quân vừa bán ra 3,5 triệu cổ phiếu",1,negative,0,-1.0,train,HQC tăng 84 kể từ đầu năm một lãnh_đạo Địa_ốc Hoàng_Quân vừa bán ra 3 5 triệu cổ_phiếu,88,86,21,18,False,False,False
raw_data.xlsx::119,raw_data.xlsx,"SHB liên tục phá đỉnh, tài sản của con trai bầu Hiển vượt xa bầu Kiên",3,positive,2,1.0,train,SHB liên_tục phá đỉnh tài_sản của con trai bầu Hiển vượt xa bầu Kiên,69,68,16,14,False,False,False
raw_data.xlsx::120,raw_data.xlsx,Dragon Capital tiếp tục giảm sở hữu CII trong bối cảnh cổ phiếu lao dốc,1,negative,0,-1.0,train,Dragon_Capital tiếp_tục giảm sở_hữu CII trong bối_cảnh cổ_phiếu lao dốc,71,71,15,10,False,False,False
raw_data.xlsx::121,raw_data.xlsx,Licogi 16 (LCG) thông qua phương án phát hành hơn 59 triệu cổ phiếu tăng vốn,3,positive,2,1.0,train,Licogi 16 LCG thông_qua phương_án phát_hành hơn 59 triệu cổ_phiếu tăng vốn,76,74,16,12,False,False,False
raw_data.xlsx::122,raw_data.xlsx,"Nhiều tiền, cổ phiếu dễ bị làm giá?",2,neutral,1,0.0,train,Nhiều tiền cổ_phiếu dễ bị làm_giá,35,33,8,6,False,False,False
raw_data.xlsx::123,raw_data.xlsx,"Công ty chứng khoán sẽ phát hành gần 1,3 tỷ cổ phiếu, margin có thể tăng hàng tỷ USD",3,positive,2,1.0,train,Công_ty chứng_khoán sẽ phát_hành gần 1 3 tỷ cổ_phiếu margin có_thể tăng hàng tỷ USD,84,83,19,15,False,False,False
raw_data.xlsx::124,raw_data.xlsx,Lịch chốt quyền nhận cổ tức bằng tiền của 8 doanh nghiệp,3,positive,2,1.0,val,Lịch chốt quyền nhận cổ_tức bằng tiền của 8 doanh_nghiệp,56,56,12,10,False,False,False
raw_data.xlsx::125,raw_data.xlsx,"NLG, VIB, CII, SHS, VND, SPI, ST8, DID, VNT, BHT: Thông tin giao dịch lượng lớn cổ phiếu",2,neutral,1,0.0,train,NLG VIB CII SHS VND SPI ST8 DID VNT BHT Thông_tin giao_dịch lượng lớn cổ_phiếu,88,78,18,15,False,False,False
raw_data.xlsx::126,raw_data.xlsx,"Quốc Cường Gia Lai (QCG): Doanh thu đột biến nhờ bàn giao dự án, lãi ròng vẫn giảm mạnh 43% trong quý 1/2021",1,negative,0,-1.0,train,Quốc_Cường_Gia_Lai QCG Doanh_thu đột_biến nhờ bàn_giao dự_án lãi_ròng vẫn giảm mạnh 43 trong quý 1 2021,108,103,23,16,False,False,False
raw_data.xlsx::127,raw_data.xlsx,KQKD ngành phân bón quý 1: Giá phân bón tăng cao giúp các doanh nghiệp lãi lớn,3,positive,2,1.0,train,KQKD ngành phân_bón quý 1 Giá phân_bón tăng cao giúp các doanh_nghiệp lãi lớn,78,77,17,14,False,False,False
raw_data.xlsx::128,raw_data.xlsx,Lịch sự kiện và tin vắn chứng khoán ngày 14/5,2,neutral,1,0.0,train,Lịch_sự kiện và tin_vắn chứng_khoán ngày 14 5,45,45,10,8,False,False,False
raw_data.xlsx::129,raw_data.xlsx,"PV Power (POW) đạt 10.213 tỷ doanh thu sau 4 tháng, thực hiện 36% chỉ tiêu năm 2021",3,positive,2,1.0,train,PV Power_POW đạt 10 213 tỷ doanh_thu sau 4 tháng thực_hiện 36 chỉ_tiêu năm 2021,83,79,18,15,False,False,False
raw_data.xlsx::130,raw_data.xlsx,Yếu tố nào giúp cổ phiếu Công ty chứng khoán đồng loạt “lên đỉnh”?,2,neutral,1,0.0,test,Yếu_tố nào giúp cổ_phiếu Công_ty chứng_khoán đồng_loạt lên đỉnh,66,63,14,9,False,False,False
raw_data.xlsx::131,raw_data.xlsx,PVPower (POW) đạt doanh thu hơn 10.200 tỷ đồng trong 4 tháng đầu năm,3,positive,2,1.0,train,PVPower_POW đạt doanh_thu hơn 10 200 tỷ đồng trong 4 tháng đầu năm,68,66,14,13,False,False,False
raw_data.xlsx::132,raw_data.xlsx,MSCI chính thức đưa THD vào rổ FMI,2,neutral,1,0.0,test,MSCI chính_thức đưa THD vào rổ FMI,34,34,8,7,False,False,False
raw_data.xlsx::133,raw_data.xlsx,Thương vụ ủy thác của OCH cho QLQ Bông Sen: Công ty Đông Sơn đóng vai trò gì?,2,neutral,1,0.0,train,Thương_vụ uỷ_thác của OCH cho QLQ Bông_Sen_Công_ty Đông_Sơn đóng vai_trò gì,77,75,18,11,False,False,False
raw_data.xlsx::134,raw_data.xlsx,Khối ngoại bán ròng gần 1.200 tỷ đồng trong phiên 13/5,1,negative,0,-1.0,train,Khối ngoại bán ròng gần 1 200 tỷ đồng trong phiên 13 5,54,54,11,13,False,False,False
raw_data.xlsx::135,raw_data.xlsx,Bloomberg: Masan Group muốn huy động 1 tỷ USD cho mảng thức ăn chăn nuôi,3,positive,2,1.0,train,Bloomberg_Masan_Group muốn huy_động 1 tỷ USD cho mảng thức_ăn chăn_nuôi,72,71,15,10,False,False,False
raw_data.xlsx::136,raw_data.xlsx,"AFC Vietnam Fund: ""Ảnh hưởng khối ngoại trên TTCK Việt Nam không còn lớn, chỉ còn chiếm khoảng 10% quy mô thị trường""",3,positive,2,1.0,train,AFC Vietnam_Fund_Ảnh hưởng khối ngoại trên TTCK Việt_Nam không còn lớn chỉ còn chiếm khoảng 10 quy_mô thị_trường,117,112,23,18,False,False,False
raw_data.xlsx::137,raw_data.xlsx,"Xây dựng Hoà Bình (HBC): Rót 900 tỷ lập trung tâm đổi mới sáng tạo 2,5ha tại Khu công nghệ cao quận 9",3,positive,2,1.0,train,Xây_dựng Hoà_Bình HBC Rót 900 tỷ lập trung_tâm đổi_mới sáng_tạo 2 5ha tại Khu công_nghệ_cao quận 9,101,98,23,17,False,False,False
raw_data.xlsx::138,raw_data.xlsx,Viglacera (VGC) chốt danh sách cổ đông trả cổ tức bằng tiền tỷ lệ 11%,3,positive,2,1.0,test,Viglacera_VGC chốt danh_sách cổ_đông trả cổ_tức bằng tiền tỷ_lệ 11,69,66,15,10,False,False,False
raw_data.xlsx::139,raw_data.xlsx,"Cổ phiếu thép “hạ nhiệt”, VN-Index đảo chiều giảm hơn 7 điểm",1,negative,0,-1.0,train,Cổ_phiếu thép hạ nhiệt VN Index đảo chiều giảm hơn 7 điểm,60,57,12,12,False,False,False
raw_data.xlsx::140,raw_data.xlsx,Nông sản thực phẩm Quảng Ngãi (APF) trả tiếp cổ tức đợt 2 bằng tiền tỷ lệ 35%,3,positive,2,1.0,train,Nông_sản thực_phẩm Quảng_Ngãi APF trả tiếp cổ_tức đợt 2 bằng tiền tỷ_lệ 35,77,74,18,13,False,False,False
raw_data.xlsx::141,raw_data.xlsx,"HT1 giảm mạnh, lãnh đạo Xi măng Hà Tiên 1 vẫn muốn bán bớt 7 triệu cổ phiếu",1,negative,0,-1.0,train,HT1 giảm mạnh lãnh_đạo Xi_măng Hà_Tiên 1 vẫn muốn bán bớt 7 triệu cổ_phiếu,75,74,18,14,False,False,False
raw_data.xlsx::142,raw_data.xlsx,"Thép Nam Kim (NKG): Cổ phiếu lên cao nhất mọi thời kỳ, 1 Phó Tổng liền bán ra phần lớn cổ phần ngay đỉnh",1,negative,0,-1.0,train,Thép_Nam_Kim_NKG Cổ_phiếu lên cao nhất mọi thời_kỳ 1 Phó Tổng liền bán ra phần_lớn cổ_phần ngay đỉnh,104,100,24,17,False,False,False
raw_data.xlsx::143,raw_data.xlsx,Điều gì khiến cổ phiếu Bất động sản “dậy sóng”?,2,neutral,1,0.0,train,Điều gì khiến cổ_phiếu Bất_động_sản dậy sóng,47,44,10,7,False,False,False
raw_data.xlsx::144,raw_data.xlsx,Doanh nghiệp ngành bao bì đang ăn nên làm ra,3,positive,2,1.0,train,Doanh_nghiệp ngành bao_bì đang ăn_nên_làm_ra,44,44,10,5,False,False,False
raw_data.xlsx::145,raw_data.xlsx,"IDC, GMD, PHC, PAN, ITA, AGG, HMH, GLT, TAR, TFC, DDV, DHC, SSG, TOP, PDB: Thông tin giao dịch lượng lớn cổ phiếu",2,neutral,1,0.0,train,IDC GMD PHC PAN ITA AGG HMH GLT TAR TFC DDV DHC SSG TOP PDB Thông_tin giao_dịch lượng lớn cổ_phiếu,113,98,23,20,False,False,False
raw_data.xlsx::146,raw_data.xlsx,Lịch sự kiện và tin vắn chứng khoán ngày 13/5,2,neutral,1,0.0,train,Lịch_sự kiện và tin_vắn chứng_khoán ngày 13 5,45,45,10,8,False,False,False
raw_data.xlsx::147,raw_data.xlsx,Cao su Đà Nẵng (DRC) dự chi gần 119 tỷ đồng chi trả cổ tức còn lại năm 2020,3,positive,2,1.0,train,Cao_su Đà_Nẵng DRC dự_chi gần 119 tỷ đồng chi_trả cổ_tức còn lại năm 2020,75,73,19,14,False,False,False
raw_data.xlsx::148,raw_data.xlsx,"Thép Tiến Lên (TLH): 4 tháng đã suýt soát kế hoạch lãi cả năm với 231 tỷ đồng, cổ phiếu tăng cao gấp 4 lần từ đầu năm",3,positive,2,1.0,train,Thép_Tiến_Lên_TLH 4 tháng đã suýt_soát kế_hoạch lãi cả năm với 231 tỷ đồng cổ_phiếu tăng cao gấp 4 lần từ đầu năm,117,113,28,22,False,False,False
raw_data.xlsx::149,raw_data.xlsx,FLC và 7 cổ phiếu khác vào rổ MSCI Frontier Markets Small Cap,3,positive,2,1.0,train,FLC và 7 cổ_phiếu khác vào rổ MSCI Frontier_Markets_Small_Cap,61,61,13,9,False,False,False
raw_data.xlsx::150,raw_data.xlsx,Bất động sản khu công nghiệp – lá bài chưa lật của tập đoàn Sơn Hà,3,positive,2,1.0,test,Bất_động_sản khu công_nghiệp lá bài chưa lật của tập_đoàn Sơn_Hà,66,64,16,10,False,False,False
raw_data.xlsx::151,raw_data.xlsx,Sàn đầu tư tiền 'ảo' siêu lãi: Không có bữa trưa nào miễn phí,2,neutral,1,0.0,train,Sàn đầu_tư tiền ảo siêu lãi Không có bữa trưa nào miễn_phí,61,58,14,12,False,False,False
raw_data.xlsx::152,raw_data.xlsx,"Thị trường chứng khoán tăng mạnh đưa giá cổ phiếu lên cao: Nhiều doanh nghiệp GEX, LCG, TTF, ROS… tranh thủ phát hành huy động hàng ngàn tỷ đồng vốn trên sàn",3,positive,2,1.0,test,Thị_trường_chứng_khoán tăng mạnh đưa giá cổ_phiếu lên cao Nhiều doanh_nghiệp GEX LCG TTF ROS tranh_thủ phát_hành huy_động hàng ngàn tỷ đồng_vốn trên sàn,157,152,32,23,False,False,False
raw_data.xlsx::153,raw_data.xlsx,Financial Times: Siêu chu kỳ hàng hóa đang đến?,2,neutral,1,0.0,train,Financial_Times_Siêu chu_kỳ hàng_hoá đang đến,47,45,9,5,False,False,False
raw_data.xlsx::154,raw_data.xlsx,Chứng khoán HSC điều chỉnh room ngoại về 49%,1,negative,0,-1.0,train,Chứng_khoán HSC điều_chỉnh room ngoại về 49,44,43,9,7,False,False,False
raw_data.xlsx::155,raw_data.xlsx,"Facebook Ngọc Trinh, Nam Thư, Kiều Minh Tuấn... dùng chung hashtag, nghi vấn PR trá hình cho sàn Forex trái phép, từng bị Công an cảnh báo đa cấp biến tướng",2,neutral,1,0.0,train,Facebook Ngọc_Trinh_Nam_Thư Kiều_Minh_Tuấn dùng chung hashtag nghi_vấn PR trá_hình cho sàn Forex trái_phép từng bị Công_an cảnh_báo đa_cấp biến_tướng,156,149,31,19,False,False,False
